y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
3.50000000000000000000E+0,683,683,1,6.526494859570790063382845148810E+0,4.735051404292099366171548511899E-1,1.536962994635949375927966166544E-1,1.533433409889743149503506820729E-1,1.540497976773329593853832866983E-1,3.838248241243019528177662608733E-2,3.829433830947049370753221942951E-2,3.847076130410799335429343462276E-2
3.50000000000000000000E+0,691,691,1,6.538139823767669896607758069823E+0,4.618601762323301033922419301770E-1,1.710693491447653150261418563332E-1,1.706943920888002920580491870827E-1,1.714448432504990108734663181538E-1,4.254880658857816297446098817988E-2,4.245554630943968570954652962659E-2,4.264220044411036560366293581025E-2
3.50000000000000000000E+0,701,701,1,6.552507887034590090500348424028E+0,4.474921129654099094996515759720E-1,1.939282019576456566253063990579E-1,1.935269540132999413228900039173E-1,1.943299796087610966015844990068E-1,4.799428368525436583362906100290E-2,4.789498091508141636580366001795E-2,4.809371754980512899418523478158E-2
3.50000000000000000000E+0,709,709,1,6.563855526532127499165197056799E+0,4.361444734678725008348029432008E-1,2.130543191446282013732696721366E-1,2.126331481060343973381585787367E-1,2.134760114008725922140267562316E-1,5.252018397615032880247238684090E-2,5.241636077969423097405274991236E-2,5.262413565837010576666212680420E-2
3.50000000000000000000E+0,719,719,1,6.577861357721046688526486061887E+0,4.221386422789533114735139381133E-1,2.379049691975757275102318821237E-1,2.374604252257796271003750973127E-1,2.383500212696323766377517034798E-1,5.836114230410855114720206347064E-2,5.825208996238600503889644708036E-2,5.847031928934615562240692811067E-2
3.50000000000000000000E+0,727,727,1,6.588926477533519365912452968843E+0,4.110735224664806340875470311567E-1,2.584596633031498318722289256561E-1,2.579977187076492802279982847509E-1,2.589221040244512327716219496153E-1,6.315972498570132412391657731821E-2,6.304683969738372414708844943159E-2,6.327273151216006953920481066813E-2
3.50000000000000000000E+0,729,3,6,6.591673732008658148371471421535E+0,4.083262679913418516285285784648E-1,2.636833854856811147091503217672E-1,2.632172762572067364714124991530E-1,2.641499876910896618162839827565E-1,1.072910398563627948044081430275E-2,1.071013830688577712792484948999E-2,1.074808972329485249405502680857E-2
3.50000000000000000000E+0,733,733,1,6.597145701886651492269148698785E+0,4.028542981133485077308513012149E-1,2.742257265291518723184310148428E-1,2.737515135158057895290239779651E-1,2.747004260726476936754742808601E-1,6.682089438446941708823806697976E-2,6.670534236066186587965792229629E-2,6.693656496163139649583165078202E-2
3.50000000000000000000E+0,739,739,1,6.605297920948201774217158875081E+0,3.947020790517982257828411249195E-1,2.902613098342546292970170694269E-1,2.897755085470836109961800036233E-1,2.907475876781784393977332014461E-1,7.052763843317717126972198927229E-2,7.040959852785346754202102372861E-2,7.064579413217097516103807414561E-2
3.50000000000000000000E+0,743,743,1,6.610696044717759164858618839635E+0,3.893039552822408351413811603655E-1,3.010880917381308968825607993022E-1,3.005949447996886975123460177284E-1,3.015817084292117612677027846858E-1,7.302076211511820063578883912626E-2,7.290116268137139514731356886044E-2,7.314047547464494278404089921933E-2
3.50000000000000000000E+0,751,751,1,6.621405651764134744255513402867E+0,3.785943482358652557444865971331E-1,3.230337590213165199927393647913E-1,3.225268328918166798079345277846E-1,3.235411410363548653812066838777E-1,7.805094000271191563962350008122E-2,7.792845725961017037797602701675E-2,7.817353289620451099703715947598E-2
3.50000000000000000000E+0,757,757,1,6.629363253437448776282325771893E+0,3.706367465625512237176742281071E-1,3.397185478306486274596163015234E-1,3.392020825671441320584819564014E-1,3.402354584215443836478479356773E-1,8.185460854177121654841709142457E-2,8.173016711153568664022155998341E-2,8.197915727288718808462618461699E-2
3.50000000000000000000E+0,761,761,1,6.634633357861685836355378747857E+0,3.653666421383141636446212521432E-1,3.509351961673858365218405845720E-1,3.504127478690286331705760906029E-1,3.514580826987555345630816562896E-1,8.440176457271756356910085266649E-2,8.427611300296640846305581635597E-2,8.452752153981829351686202740927E-2
3.50000000000000000000E+0,769,769,1,6.645090969505643974532356845921E+0,3.549090304943560254676431540789E-1,3.735603962069978259360889822312E-1,3.730268781837969463538864690069E-1,3.740943381531799832714894863663E-1,8.951557138495499255928592071782E-2,8.938772546987427671252865122010E-2,8.964351888389812422813303630902E-2
3.50000000000000000000E+0,773,773,1,6.650279048587421961616151561787E+0,3.497209514125780383838484382132E-1,3.849549540932670910386450664475E-1,3.844163461479321294294976293900E-1,3.854939787399161236923949967122E-1,9.207888145219088045711273893106E-2,9.195004971065758335761830069383E-2,9.220781286614166779552785873428E-2
3.50000000000000000000E+0,787,787,1,6.668228248417403227136577448484E+0,3.317717515825967728634225515156E-1,4.251512566945910157719204736717E-1,4.245971454489469606473187357435E-1,4.257057588603478233233264776223E-1,1.010570363942151886375950607871E-1,1.009253259983601888972297159245E-1,1.011888397104777835304497106476E-1
3.50000000000000000000E+0,797,797,1,6.680854678790215039315093803360E+0,3.191453212097849606849061966401E-1,4.540503547244254222842524103334E-1,4.534873539712399634328472370550E-1,4.546137272548782992616281674202E-1,1.074501147768672488897087246353E-1,1.073168817666519922724031760256E-1,1.075834357674345520390613783505E-1
3.50000000000000000000E+0,809,809,1,6.695798917058491689435252462687E+0,3.042010829415083105647475373134E-1,4.887825472508065011571810102823E-1,4.882112746470789929922489770496E-1,4.893541674451303578600421062325E-1,1.150651564588960347409868844789E-1,1.149306721736073926568782178867E-1,1.151997225710964138408857729327E-1
3.50000000000000000000E+0,811,811,1,6.698268054115412921200380673729E+0,3.017319458845870787996193262711E-1,4.945664651394697813117718801389E-1,4.939940686842755425055440900426E-1,4.951392049949540331559086717200E-1,1.163259910481112601178466760213E-1,1.161913588204608905885993294134E-1,1.164607040462583731139500806359E-1
3.50000000000000000000E+0,821,821,1,6.710523109452428221614948229842E+0,2.894768905475717783850517701582E-1,5.234220322786077491867592469135E-1,5.228451160018138280213021851664E-1,5.239992702003175276510867827620E-1,1.225848491871641794927035672184E-1,1.224497360462890557575551661618E-1,1.227200376569155649704713261801E-1
3.50000000000000000000E+0,823,823,1,6.712956200677069811909872965445E+0,2.870437993229301880901270345546E-1,5.291753498539284370808901920649E-1,5.285977507175612158418029754043E-1,5.297532661105397395281595750231E-1,1.238264726231492072126823933433E-1,1.236913150356571348279068254296E-1,1.239617044164432558374261642704E-1
3.50000000000000000000E+0,827,827,1,6.717804695023691314484337846883E+0,2.821953049763086855156621531167E-1,5.406585442574602339906983734961E-1,5.400798021284302610757177835932E-1,5.412375942705309850445530587298E-1,1.262983536837973987139592641485E-1,1.261631589682411526148462636343E-1,1.264336203213604063986761041724E-1
3.50000000000000000000E+0,829,829,1,6.720220155135294974589438739843E+0,2.797798448647050254105612601574E-1,5.463870233984024900791114075779E-1,5.458078215909710920557630371089E-1,5.469665283754227435334501754935E-1,1.275283121868830526650729583086E-1,1.273931248091560028414794363541E-1,1.276635703252693374960865586243E-1
3.50000000000000000000E+0,839,839,1,6.732210706467206177205828808400E+0,2.677892935327938227941711916004E-1,5.748705247666465371720378273428E-1,5.742901525707040576232454959645E-1,5.754511755470072511581829889858E-1,1.336123989042199218864848607824E-1,1.334775077974117202116143526664E-1,1.337473547600991126316363984425E-1
3.50000000000000000000E+0,841,29,2,6.734591659972948054366544064724E+0,2.654083400270519456334559352762E-1,5.805306353535450133631092293341E-1,5.799502564936534239476861006532E-1,5.811112876712797875701510523923E-1,6.740753060708242957316627992606E-2,6.734014069967811050068544745418E-2,6.747495226667485324026620533202E-2
3.50000000000000000000E+0,853,853,1,6.748759547491679117949799913539E+0,2.512404525083208820502000864610E-1,6.141780685199220192557696111215E-1,6.135992640352518712516463674477E-1,6.147571141840481671684651463022E-1,1.419200461133331341415060738498E-1,1.417862999518120199562482568783E-1,1.420538480049450338549812219211E-1
3.50000000000000000000E+0,857,857,1,6.753437918597779789402041908293E+0,2.465620814022202105979580917073E-1,6.252584245851786081898138379654E-1,6.246807662345114964545259336686E-1,6.258363127722483533794949583199E-1,1.442427697112208296137033199385E-1,1.441095079474911850661220851506E-1,1.443760844966099876773307632619E-1
3.50000000000000000000E+0,859,859,1,6.755768921984255371316976437172E+0,2.442310780157446286830235628284E-1,6.307702055350954146595479032456E-1,6.301932378964490881159736033993E-1,6.313473972295891850012624984633E-1,1.453949677992011328741703750157E-1,1.452619745308031753726556119505E-1,1.455280127133370127595658384960E-1
3.50000000000000000000E+0,863,863,1,6.760414691083427945433601905214E+0,2.395853089165720545663980947864E-1,6.417336722476233528020774803026E-1,6.411583225012915109090864152812E-1,6.423092342726234887919803131845E-1,1.476803682546980228804064740903E-1,1.475479646329339661005000477775E-1,1.478128207275560178827872272627E-1
3.50000000000000000000E+0,877,877,1,6.776506992372183040192027609605E+0,2.234930076278169598079723903948E-1,6.794062733171187817402542473864E-1,6.788390906943873358063126274306E-1,6.799736248026529382687782250285E-1,1.554660794814698784733929598506E-1,1.553362931339350540056000852840E-1,1.555959044692689140658762665663E-1
3.50000000000000000000E+0,881,881,1,6.781057625936179508364252830684E+0,2.189423740638204916357471693157E-1,6.899487390576183053688699497667E-1,6.893846110528684081610918311147E-1,6.905130229246272216389177501679E-1,1.576254379097109166127148113456E-1,1.574965574309853686374908985078E-1,1.577543539966714546728962518062E-1
3.50000000000000000000E+0,883,883,1,6.783325200603960013524596880953E+0,2.166747993960399864754031190467E-1,6.951799384930945592609669387467E-1,6.946174586300568305531757968010E-1,6.957425676245884126790153596052E-1,1.586936382918457059169610001527E-1,1.585652370377404094076892810231E-1,1.588220736205165544531778488063E-1
3.50000000000000000000E+0,887,887,1,6.787844982309579490403048652813E+0,2.121550176904205095969513471873E-1,7.055591420297915317558122066189E-1,7.050002005315177608546209834450E-1,7.061182194284717397712695110350E-1,1.608064739256450363290799277600E-1,1.606790835963105650914238563239E-1,1.609338952285207210567156152150E-1
3.50000000000000000000E+0,907,907,1,6.810142450115136602935968954636E+0,1.898575498848633970640310453644E-1,7.556322544475764281966614150574E-1,7.550958524410502712449469704182E-1,7.561687222802728889454116892907E-1,1.708689066277423039124726288375E-1,1.707476116144225538779485272072E-1,1.709902165261409810293609288560E-1
3.50000000000000000000E+0,911,911,1,6.814542897259958320943351386585E+0,1.854571027400416790566486134150E-1,7.652489233306552963553193713492E-1,7.647179966622584051496281402649E-1,7.657799012481612322171056808839E-1,1.727747481165246615541569566881E-1,1.726548776814231374738035538753E-1,1.728946301224388146132932297606E-1
3.50000000000000000000E+0,919,919,1,6.823286122355687049572618034056E+0,1.767138776443129504273819659444E-1,7.840474831928922858747524960118E-1,7.835284676412034353394330037944E-1,7.845665203767974138076918653895E-1,1.764729690114258321579624973199E-1,1.763561492813290760435469060363E-1,1.765897936104897294250593273496E-1
3.50000000000000000000E+0,929,929,1,6.834108738813838517290796747152E+0,1.658912611861614827092032528481E-1,8.066851846810023605971872090192E-1,8.061828430715786723503102105193E-1,8.071875101658592578431605145701E-1,1.808748185983846552204836984897E-1,1.807621836458599469710441819219E-1,1.809874499354616662952873453117E-1
3.50000000000000000000E+0,937,937,1,6.842683282238422187796340597165E+0,1.573167177615778122036594028347E-1,8.240657349840774497850035805469E-1,8.235781411535242373472644622952E-1,8.245532820264051065686191604796E-1,1.842122468862674134933140563973E-1,1.841032498108146588412620144431E-1,1.843212335026465875710459373565E-1
3.50000000000000000000E+0,941,941,1,6.846943139585379634811533901482E+0,1.530568604146203651884660985181E-1,8.325016605356544218898068801974E-1,8.320219033780621719439710992488E-1,8.329813554596975752925053222696E-1,1.858176733922977022422411964807E-1,1.857105896913958518598324843439E-1,1.859247432024244968435943425816E-1
3.50000000000000000000E+0,947,947,1,6.853299093186078243969128683302E+0,1.467009068139217560308713166982E-1,8.448266937685437884714464610339E-1,8.443592619188423924292306343393E-1,8.452940401184316002879635038030E-1,1.881448451996890014315996499291E-1,1.880407470531079848798365570171E-1,1.882489243052651467362785554943E-1
3.50000000000000000000E+0,953,953,1,6.859614903654202112286016310594E+0,1.403850963457978877139836894056E-1,8.567459171386495923810254607887E-1,8.562914850040460409553797886972E-1,8.572002404397597412165418976707E-1,1.903729888599997506632966990035E-1,1.902720118935877737182914539621E-1,1.904739416430955160492334965650E-1
3.50000000000000000000E+0,961,31,2,6.867974408970292491858328649085E+0,1.320255910297075081416713509153E-1,8.719861511421846289863051028048E-1,8.715500791520950602473467733588E-1,8.724220831896942185742268844872E-1,9.659320275840363897655841842766E-2,9.654489741536486631357751089120E-2,9.664149259947373386393082238723E-2
3.50000000000000000000E+0,967,967,1,6.874198495453294325752385726310E+0,1.258015045467056742476142736905E-1,8.829124766910315340145771462939E-1,8.824909265881834209992988505829E-1,8.833338636099277190527698622600E-1,1.951760324472230913929692511787E-1,1.950828448677928308772966510467E-1,1.952691839533197688036979877946E-1
3.50000000000000000000E+0,971,971,1,6.878326468291324911259613347323E+0,1.216735317086750887403866526768E-1,8.899507532388561269863617553411E-1,8.895392334793640350068954597597E-1,8.903620944044752358733050098363E-1,1.964441702508196201944065939826E-1,1.963533330248258984583667029115E-1,1.965349680547160378252690686338E-1
3.50000000000000000000E+0,977,977,1,6.884486652042782740352985668321E+0,1.155133479572172596470143316787E-1,9.001317050856726089668381016239E-1,8.997357412854823493252844447131E-1,9.005274673629134700907757823259E-1,1.982578258995473557462682921690E-1,1.981706131930988345134164889688E-1,1.983449942197115244999367980392E-1
3.50000000000000000000E+0,983,983,1,6.890609120147166552059337269456E+0,1.093908798528334479406627305443E-1,9.098523733114007538096006684980E-1,9.094725606683766120813410698886E-1,9.102319618009161942136101962558E-1,1.999639872674975165784119065803E-1,1.998805134504899301768425899786E-1,2.000474118208765466408034760971E-1
3.50000000000000000000E+0,991,991,1,6.898714534329987989848450248771E+0,1.012854656700120101515497512293E-1,9.220818735233205973821581611814E-1,9.217244845751548524866122207151E-1,9.224390087631859910147084837174E-1,2.020695302313247374636157952517E-1,2.019912102697905485264771442111E-1,2.021477945939814949695471972921E-1
3.50000000000000000000E+0,997,997,1,6.904750769961838330240723474703E+0,9.524923003816166975927652529653E-2,9.306949203881814122157540977078E-1,9.303549852619060033799702741527E-1,9.310345802259631792882859005904E-1,2.035203175471284689411211441887E-1,2.034459820121111092806850009281E-1,2.035945928832552838092603787860E-1
3.50000000000000000000E+0,1009,1009,1,6.916715020353608956497120825380E+0,8.328497964639104350287917461958E-2,9.464525547694518385715304287248E-1,9.461490491052319059313336535256E-1,9.467557439114562280811537803487E-1,2.060882100099767886266904706911E-1,2.060221222396477081690441500339E-1,2.061542288582067094854743250730E-1
3.50000000000000000000E+0,1013,1013,1,6.920671504248683380492810912688E+0,7.932849575131661950718908731158E-2,9.512633525411898705012926298056E-1,9.509724097231847767639095747607E-1,9.515539657702125862126670153938E-1,2.068446434797945966884253180113E-1,2.067813802800691930176153517838E-1,2.069078350130194747866811738533E-1
3.50000000000000000000E+0,1019,1019,1,6.926577033222724813489465967159E+0,7.342296677727518651053403284132E-2,9.580601662033932622153831741733E-1,9.577884295454832093927137690257E-1,9.583315544078440708953930559312E-1,2.078855774522617553038667110921E-1,2.078266144204634096041036965086E-1,2.079444648745617150449641259561E-1
3.50000000000000000000E+0,1021,1021,1,6.928537818164665555676146728983E+0,7.146218183533444432385327101692E-2,9.602132993913593560674002582427E-1,9.599480564213208336585881911119E-1,9.604781878303845650679362189592E-1,2.082075326612441885310562620125E-1,2.081500187897091177837980144474E-1,2.082649696581644412327126116089E-1
3.50000000000000000000E+0,1024,2,10,6.931471805599453094172321214582E+0,6.852819440054690582767878541823E-2,9.633370807559915161213939423809E-1,9.630816598973133765077952571615E-1,9.635921381770081293763465168289E-1,2.086669942046449585188986080655E-2,2.086116678771296607962247442168E-2,2.087222418084757573993208914294E-2
3.50000000000000000000E+0,1031,1031,1,6.938284484016959925304405105444E+0,6.171551598304007469559489455580E-2,9.701296271663506928749443441747E-1,9.698974824052098857312102542726E-1,9.703613887471522252670109908245E-1,2.096295673860611275087665869310E-1,2.095794045990622069187154301401E-1,2.096796473738891912782369444137E-1
3.50000000000000000000E+0,1033,1033,1,6.940222469119638546606964389639E+0,5.977753088036145339303561036088E-2,9.719423170080505691469197337752E-1,9.717169085369553880128187423793E-1,9.721673369406827214210363748896E-1,2.098764561543342954768153979747E-1,2.098277825548080887559431525268E-1,2.099250458547707381355537283836E-1
3.50000000000000000000E+0,1039,1039,1,6.946013991099227392786995927158E+0,5.398600890077260721300407284182E-2,9.770379231868034413708051084900E-1,9.768329320847572385217011791954E-1,9.772425104790765048774830001643E-1,2.105422699402684824717448339215E-1,2.104980963305056268483768480239E-1,2.105863565329112824932253398064E-1
3.50000000000000000000E+0,1049,1049,1,6.955592608396297175087892274959E+0,4.440739160370282491210772504054E-2,9.843870925791971807533629933442E-1,9.842167391182868486882231929093E-1,9.845570196398138626279470528594E-1,2.114035635301847572814794392628E-1,2.113669790107740186247127069013E-1,2.114400564773448564214229455332E-1
3.50000000000000000000E+0,1051,1051,1,6.957497370876951125614784064531E+0,4.250262912304887438521593546931E-2,9.856853667744793569201256091450E-1,9.855220188597382401815192300608E-1,9.858482842259546136959855677026E-1,2.115387832763894756625429542022E-1,2.115037270400895031334733211588E-1,2.115737471305981900269240413907E-1
3.50000000000000000000E+0,1061,1061,1,6.966967138613983135061871022040E+0,3.303286138601686493812897796018E-2,9.913209770122139669758421900436E-1,9.911929633088810640990089922265E-1,9.914485423524195817491988825192E-1,2.120314905431875354891480914454E-1,2.120041099702378576719211077895E-1,2.120587752167217989080684199141E-1
3.50000000000000000000E+0,1063,1063,1,6.968850378341947928430728744599E+0,3.114962165805207156927125540063E-2,9.922774508408985946592956689825E-1,9.921565544307675300347710750069E-1,9.923978958062745523896149408251E-1,2.120936325161533248273625165592E-1,2.120677915996222370898599873933E-1,2.121193769389488048021320471776E-1
3.50000000000000000000E+0,1069,1069,1,6.974478911025045225459630521671E+0,2.552108897495477454036947832885E-2,9.948073925866774665529750832040E-1,9.947079207736356660213948101711E-1,9.949064047404217876006842095790E-1,2.122080803602266024195586480694E-1,2.121868614562931833251059389938E-1,2.122292012115944045444222294717E-1
3.50000000000000000000E+0,1087,1087,1,6.991176887121209443142094011346E+0,8.823112878790556857905988654038E-3,9.993774797808728996337207940747E-1,9.993425674546692139051762580694E-1,9.994119173613870934585207691904E-1,2.119166486647529730171879681636E-1,2.119092455530000466455735625331E-1,2.119239511073218116895082009792E-1
3.50000000000000000000E+0,1091,1091,1,6.994849985833070818511895817110E+0,5.150014166929181488104182889616E-3,9.997878488229015643645976199869E-1,9.997672608480735529391016215601E-1,9.998079606780622477410514937753E-1,2.117258493465532171730065058784E-1,2.117214894151318478840997281313E-1,2.117301084497428027747027120879E-1
3.50000000000000000000E+0,1093,1093,1,6.996681488176538560666112910568E+0,3.318511823461439333887089431816E-3,9.999119050011608335276033727829E-1,9.998984669250134426088994119080E-1,9.999248665404335334787007092460E-1,2.116136908697412148668789410954E-1,2.116108469383133410048086731119E-1,2.116164339505577653544620736901E-1
3.50000000000000000000E+0,1097,1097,1,7.000334460275230245909347369567E+0,-3.344602752302459093473695666498E-4,9.999991050910571305017712344310E-1,9.999973217725551145639326535160E-1,1.000000411576124682199761556661E+0,2.113562465152612715481365902060E-1,2.113558695994190388832007335867E-1,2.113565226492883923228928656888E-1
3.50000000000000000000E+0,1103,1103,1,7.005789019253502470556455334984E+0,-5.789019253502470556455334984090E-3,9.997319459327817128241528253136E-1,9.997088643429544462171996072203E-1,9.997545515905221049268274756143E-1,2.108884855746210197464101604676E-1,2.108836166279567364832538477554E-1,2.108932541257768413027844814511E-1
3.50000000000000000000E+0,1109,1109,1,7.011213987350367034896370983252E+0,-1.121398735036703489637098325157E-2,9.989946458279247082858564807968E-1,9.989504249547256101736897314928E-1,9.990383932329871340168218124829E-1,2.103248606404788205733856050590E-1,2.103155505315289447449295036219E-1,2.103340710670927807811058960408E-1
3.50000000000000000000E+0,1117,1117,1,7.018401799069200708578081843745E+0,-1.840179906920070857808184374539E-2,9.972958685525519281948611741844E-1,9.972237733799987662849028675795E-1,9.973674958930172967527150346285E-1,2.094284415847600561165612266279E-1,2.094133018653350603795785280682E-1,2.094434830611779770242553328289E-1
3.50000000000000000000E+0,1123,1123,1,7.023758954738443180535369466960E+0,-2.375895473844318053536946695975E-2,9.954976269637675942232299130377E-1,9.954049051064969090176930709611E-1,9.955898869042723520459184502070E-1,2.086507498263591857048390000800E-1,2.086313158422684076940269651242E-1,2.086700869952723504162069125314E-1
3.50000000000000000000E+0,1129,1129,1,7.029087564149662017248383253314E+0,-2.908756414966201724838325331400E-2,9.932616345911599616325914393790E-1,9.931485617563880100783653902364E-1,9.933742527966401100866118232324E-1,2.077856941305480881011899105623E-1,2.077620398217112532259988393022E-1,2.078092533330607888826025249874E-1
3.50000000000000000000E+0,1151,1151,1,7.048386408721882643909412254422E+0,-4.838640872188264390941225442181E-2,9.814994266014181175317957631350E-1,9.813145604737400815823527980441E-1,9.816838752869969542197871676499E-1,2.039116756484097223175861063461E-1,2.038732687366543174263899421309E-1,2.039499958343702598029070016054E-1
3.50000000000000000000E+0,1153,1153,1,7.050122520269059025973582663846E+0,-5.012252026905902597358266384637E-2,9.801656200407803403175930344264E-1,9.799744758229836436818421073210E-1,9.803563509181538021988930324108E-1,2.035079952334917759609256847385E-1,2.034683086991256132072622261067E-1,2.035475959475851587245072699435E-1
3.50000000000000000000E+0,1163,1163,1,7.058758152518664424797668330788E+0,-5.875815251866442479766833078826E-2,9.728742661915003028163821543482E-1,9.726524206863861193431779437880E-1,9.730957203883704286777911995096E-1,2.013701811964360397661203054712E-1,2.013242625498905420055571700913E-1,2.014160188481245988090097426457E-1
3.50000000000000000000E+0,1171,1171,1,7.065613363597717341833233179940E+0,-6.561336359771734183323317993989E-2,9.663227866371976813047100250934E-1,9.660772458389891164659290219138E-1,9.665679553840337673589226085262E-1,1.995233104441433998504598486826E-1,1.994726119471347975021736781707E-1,1.995739321211468043655717014863E-1
3.50000000000000000000E+0,1181,1181,1,7.074116816197362305038810878770E+0,-7.411681619736230503881087876962E-2,9.572857834623654751115158553478E-1,9.570117626707269599425250728323E-1,9.575594579742514173589857130342E-1,1.970556482326470117191216006463E-1,1.969992415193557623180882112410E-1,1.971119836648409212051541048093E-1
3.50000000000000000000E+0,1187,1187,1,7.079184394609668037105270638792E+0,-7.918439460966803710527063879245E-2,9.514347105663041454833751622221E-1,9.511442299838045364718650454610E-1,9.517248610900869749530044735383E-1,1.954955412517556088213321271197E-1,1.954358549085223609106164481900E-1,1.955551597763495270081255871777E-1
3.50000000000000000000E+0,1193,1193,1,7.084226422097916113121831872174E+0,-8.422642209791611312183187217420E-2,9.452779713865159835712350260889E-1,9.449715133256381580668984389344E-1,9.455841160805227278598699428349E-1,1.938794365280858508855371683833E-1,1.938165810316488266639091615385E-1,1.939422277520080901909863555095E-1
3.50000000000000000000E+0,1201,1201,1,7.090909822079983540992837710218E+0,-9.090982207998354099283771021773E-2,9.366160445313662598558322227465E-1,9.362890451852340316299388791481E-1,9.369427533681864227169514631784E-1,1.916425988792899593130690654167E-1,1.915756909879608458919404957705E-1,1.917094473290155598480679860169E-1
3.50000000000000000000E+0,1213,1213,1,7.100851908944050130742401162329E+0,-1.008519089440501307424011623288E-1,9.227148319768572381275102862401E-1,9.223586754123602076924474857936E-1,9.230707332691962470378701564137E-1,1.881254520730926315408269570404E-1,1.880528379648298915800048230160E-1,1.881980141358170695035386323060E-1
3.50000000000000000000E+0,1217,1217,1,7.104144092987527172786132029499E+0,-1.041440929875271727861320294987E-1,9.178540256329737812211074764832E-1,9.174885943045955270454326456105E-1,9.182192136112761119584689351323E-1,1.869132502579951973699938581319E-1,1.868388332424069373247786189803E-1,1.869876177173878412201559975542E-1
3.50000000000000000000E+0,1223,1223,1,7.109062135687172355261533077527E+0,-1.090621356871723552615330775265E-1,9.103627647172077542225291782248E-1,9.099838385967828788605440179875E-1,9.107414654752478975458666684176E-1,1.850604303188434140122090584426E-1,1.849834014314342716939374852073E-1,1.851374133941197312943699140115E-1
3.50000000000000000000E+0,1229,1229,1,7.113956109566034821072818133347E+0,-1.139561095660348210728181333467E-1,9.026424469408781481893105430858E-1,9.022505262368911923711614659649E-1,9.030341603472840494663279112833E-1,1.831685858348856960438254026394E-1,1.830890553836511048868660532594E-1,1.832480742202891295398576869079E-1
3.50000000000000000000E+0,1231,1231,1,7.115582126184453510350278223672E+0,-1.155821261844535103502782236722E-1,9.000202196861106518026076414465E-1,8.996240783413352644843017859373E-1,9.004161597632291132940584648167E-1,1.825297569010656602943619884564E-1,1.824494169467193784515832165682E-1,1.826100560370662126037486476961E-1
3.50000000000000000000E+0,1237,1237,1,7.120444372392487899433225094508E+0,-1.204443723924878994332250945078E-1,8.920134205339919216717179155181E-1,8.916049486549335668046582852520E-1,8.924217092356703528830007492596E-1,1.805899744604674289530625172304E-1,1.805072784779755865553670325713E-1,1.806726333583172686043905258440E-1
3.50000000000000000000E+0,1249,1249,1,7.130098510125577675573882140729E+0,-1.300985101255776755738821407289E-1,8.754086050958863816639271995904E-1,8.749769517823413149974624632979E-1,8.758401112738919390143351546117E-1,1.766139982230945095301770728002E-1,1.765269120131718975861798150427E-1,1.767010547483695612573717900960E-1
3.50000000000000000000E+0,1259,1259,1,7.138073034044347166470142211283E+0,-1.380730340443471664701422112826E-1,8.610236663576660256701170081135E-1,8.605741807811610505375748422432E-1,8.614730345169834281816422451844E-1,1.732140877425469827445585213909E-1,1.731236637076106416661459031322E-1,1.733044881564008549485147782298E-1
3.50000000000000000000E+0,1277,1277,1,7.152268856032539291112989874191E+0,-1.522688560325392911129898741908E-1,8.340470161419781898335388270821E-1,8.335687458879108580869967421579E-1,8.345252212916042345858697166127E-1,1.669317382593155878523900156481E-1,1.668360140575331868460343954280E-1,1.670274494306604450483149302266E-1
3.50000000000000000000E+0,1279,1279,1,7.153833801578842690034531170447E+0,-1.538338015788426900345311704465E-1,8.309733148973538412547918597359E-1,8.304921031062271332423831981259E-1,8.314544672814472539800178128147E-1,1.662228221765766533600205482895E-1,1.661265635115248071220452317047E-1,1.663190689582087140898687725981E-1
3.50000000000000000000E+0,1283,1283,1,7.156956364615636427803441219519E+0,-1.569563646156364278034412195191E-1,8.247846223676720255958535997209E-1,8.242976783206950817141932494403E-1,8.252715183249279397151188019078E-1,1.647993886800716149394003817409E-1,1.647020928781289988443606115004E-1,1.648966748732552743632585699197E-1
3.50000000000000000000E+0,1289,1289,1,7.161622002939187387612848041261E+0,-1.616220029391873876128480412612E-1,8.154037708238640156036698064852E-1,8.149086011644865815647098839223E-1,8.158989091669108982952284235688E-1,1.626513422801760345093393814394E-1,1.625525691169457718535335828744E-1,1.627501091966321446249286907822E-1
3.50000000000000000000E+0,1291,1291,1,7.163172390846642499665380990042E+0,-1.631723908466424996653809900425E-1,8.122521556537013269108863474233E-1,8.117543423660956540838426935248E-1,8.127499431599161677958937291839E-1,1.619321770272287210910305987547E-1,1.618329319974015094538891885555E-1,1.620314169172274753370104072084E-1
3.50000000000000000000E+0,1297,1297,1,7.167809184316443882020435518830E+0,-1.678091843164438820204355188297E-1,8.027281714233738715275145466213E-1,8.022227178146192591143639775183E-1,8.032336156801252832064423721212E-1,1.597662170077718617190800755527E-1,1.596656170614656800298867482403E-1,1.598668150927578281521845267119E-1
3.50000000000000000000E+0,1301,1301,1,7.170888478512505274735082489898E+0,-1.708884785125052747350824898984E-1,7.963246224082436641191175347170E-1,7.958143143555514778613342885744E-1,7.968349319112255919013370528247E-1,1.583158745986706213528937324173E-1,1.582144211669879699044109852613E-1,1.584173283186827836440192246743E-1
3.50000000000000000000E+0,1303,1303,1,7.172424577124845117801810197539E+0,-1.724245771248451178018101975387E-1,7.931075785794544468046972712781E-1,7.925949141139415185253055656889E-1,7.936202498499773257363256217053E-1,1.575889935931467812117804670590E-1,1.574871281219885615214968788931E-1,1.576908604164477599403975408769E-1
