y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
4.00000000000000000000E+0,4951,4951,1,8.507344855361423052747922313664E+0,-5.073448553614230527479223136641E-1,1.092789754598963617447324171075E-1,1.092610082172052160754264275683E-1,1.092969447656022867066675564921E-1,1.321247532622742049524631407358E-2,1.321030298017697439554088150351E-2,1.321464792170857139735400721353E-2
4.00000000000000000000E+0,4957,4957,1,8.508555998020573890954759270125E+0,-5.085559980205738909547592701246E-1,1.078586359024228452372543273982E-1,1.078408162045058351261016545195E-1,1.078764576595639965072154099629E-1,1.303470856327068897865430792781E-2,1.303255505403065110297204369677E-2,1.303686232136781949121376243074E-2
4.00000000000000000000E+0,4967,4967,1,8.510571315107350507460823705678E+0,-5.105713151073505074608237056782E-1,1.055211636680349313260920197924E-1,1.055035892580954934033707972959E-1,1.055387401305555788453715754807E-1,1.274239921222814162244377464444E-2,1.274027698252953656975271324605E-2,1.274452168978990776080464766153E-2
4.00000000000000000000E+0,4969,4969,1,8.510973891602320577034918581982E+0,-5.109738916023205770349185819817E-1,1.050581149770776315581913995268E-1,1.050405895274540137303277163793E-1,1.050756424779054315648802617713E-1,1.268452953539024294856378056774E-2,1.268241354384194344126617356420E-2,1.268664577459727912403996105661E-2
4.00000000000000000000E+0,4973,4973,1,8.511778558714738544903201315339E+0,-5.117785587147385449032013153393E-1,1.041364468650235186904577841141E-1,1.041190192349820952196790819935E-1,1.041538765434669444769315898797E-1,1.256937960329182074928930403510E-2,1.256727606985880174582883263418E-2,1.257148338396913435232630908321E-2
4.00000000000000000000E+0,4987,4987,1,8.514589805546122545635102580051E+0,-5.145898055461225456351025800506E-1,1.009568955599441704072657692152E-1,1.009398091886299146639590482197E-1,1.009739839693518885135329546796E-1,1.217250702425145841366980258914E-2,1.217044689776194830303836244164E-2,1.217456739647660499663802108283E-2
4.00000000000000000000E+0,4993,4993,1,8.515792210500609283083636609711E+0,-5.157922105006092830836366097111E-1,9.961614445853679771612284081745E-2,9.959920378495090164589274472337E-2,9.963308716556231862430840484323E-2,1.200532721667566083130563255576E-2,1.200328559650681130646454020430E-2,1.200736908190627423213067612225E-2
4.00000000000000000000E+0,4999,4999,1,8.516993171413570359924056362117E+0,-5.169931714135703599240563621171E-1,9.828845720716729098365161995193E-2,9.827166188007665947042204168656E-2,9.830525456290397667575488874073E-2,1.183987858563839617119518895269E-2,1.183785541181707934006037515112E-2,1.184190200383146994309102582346E-2
4.00000000000000000000E+0,5003,5003,1,8.517793011488205042198961694267E+0,-5.177930114882050421989616942666E-1,9.741056075511673504453324140286E-2,9.739386212462829689400271321527E-2,9.742726141097852907675662476716E-2,1.173053647303071167373766694166E-2,1.172852556279186473149168533114E-2,1.173254762717243566031709181184E-2
4.00000000000000000000E+0,5009,5009,1,8.518991573357616800130761944790E+0,-5.189915733576168001307619447900E-1,9.610451418991401077108455510787E-2,9.608796029394517210153853414597E-2,9.612107010623267906675701403898E-2,1.156795153665789298955866097781E-2,1.156595896983702559688927443654E-2,1.156994434666514047281943030571E-2
4.00000000000000000000E+0,5011,5011,1,8.519390774959724648390981587094E+0,-5.193907749597246483909815870943E-1,9.567203586042180246571930522150E-2,9.565553012478310234730461229333E-2,9.568854361470550021004543065156E-2,1.151413596684075801980905869796E-2,1.151214950044368051072683685101E-2,1.151612267618189710773525566669E-2
4.00000000000000000000E+0,5021,5021,1,8.521384396034705497561470444241E+0,-5.213843960347054975614704442407E-1,9.353107116386565403422439962048E-2,9.351480557671714773985599558907E-2,9.354733876090993758016462958361E-2,1.124788724338767779782718734013E-2,1.124593117159338217260091871238E-2,1.124984355688861477947820428597E-2
4.00000000000000000000E+0,5023,5023,1,8.521782643750044713091593423446E+0,-5.217826437500447130915934234458E-1,9.310714760164249419137591173064E-2,9.309092991058707183496975863657E-2,9.312336730079921414952482877200E-2,1.119520075314446038766636019698E-2,1.119325073843780508835527551140E-2,1.119715100930515802845727252740E-2
4.00000000000000000000E+0,5039,5039,1,8.524962928680598091359796214914E+0,-5.249629286805980913597962149135E-1,8.976660214290564401147871293309E-2,8.975076594727669457831355955004E-2,8.978244033175376240501528260286E-2,1.078040573613471510444200274305E-2,1.077850390839342334814351333698E-2,1.078230780324912391630519370137E-2
4.00000000000000000000E+0,5041,71,2,8.525359754082630842658909065026E+0,-5.253597540826308426589090650261E-1,8.935535411515000481122135350151E-2,8.933956539114615792087832545517E-2,8.937114483044782712133343227038E-2,5.364693942148603104909246178987E-3,5.363746022766978353812926112974E-3,5.365641981083027268617584696938E-3
4.00000000000000000000E+0,5051,5051,1,8.527341522468052575447552915470E+0,-5.273415224680525754475529154701E-1,8.732001474514630527247154570081E-2,8.730446263349861212731208724206E-2,8.733556883824970099874096699165E-2,1.047704412699897407841144478070E-2,1.047517811540384945831414069654E-2,1.047891037633797554307811216299E-2
4.00000000000000000000E+0,5059,5059,1,8.528924114291936093610807057493E+0,-5.289241142919360936108070574927E-1,8.571667951447739566163788431175E-2,8.570131577429020875078655179575E-2,8.573204522799853893845880379124E-2,1.027844105536626400104744686244E-2,1.027659876167501933611952130851E-2,1.028028358568352903852833717530E-2
4.00000000000000000000E+0,5077,5077,1,8.532475814947394329756372298195E+0,-5.324758149473943297563722981947E-1,8.218936001471226849462252481054E-2,8.217441699157727844851420184000E-2,8.220430499211300034929403812747E-2,9.842084355043982503253674471820E-3,9.840294944660599307041418900477E-3,9.843873999448512470891096699334E-3
4.00000000000000000000E+0,5081,5081,1,8.533263371593731893894898939272E+0,-5.332633715937318938948989392718E-1,8.142045237982820521637427514042E-2,8.140560224257342507035961288350E-2,8.143530446696551212267550989243E-2,9.747069517572275410324444364840E-3,9.745291766209600687237160675800E-3,9.748847502360827587030675732676E-3
4.00000000000000000000E+0,5087,5087,1,8.534443544822765019209074112636E+0,-5.344435448227650192090741126358E-1,8.027719028620501775497430287795E-2,8.026247905143225929424491949588E-2,8.029190346418833401771705190122E-2,9.605865574568175298683332535060E-3,9.604105247093344450531322039295E-3,9.607626134565087883612564606301E-3
4.00000000000000000000E+0,5099,5099,1,8.536799721055155736746508341948E+0,-5.367997210551557367465083419476E-1,7.802677242455736903934707727370E-2,7.801233742536554285534319854471E-2,7.804120935327268448065445318170E-2,9.328165214509726648192877989540E-3,9.326439498410642047592229560305E-3,9.329891161284941169100365454360E-3
4.00000000000000000000E+0,5101,5101,1,8.537191877922926554019241812399E+0,-5.371918779229265540192418123987E-1,7.765635340175564041600170260629E-2,7.764196423439434462322396203957E-2,7.767074449631555307478965513828E-2,9.282487515447131157385178758070E-3,9.280767536842188218205343754935E-3,9.284207724415673688936333152575E-3
4.00000000000000000000E+0,5107,5107,1,8.538367426647643910245384202282E+0,-5.383674266476439102453842022820E-1,7.655301732052225984251539858992E-2,7.653876528635274079404792710231E-2,7.656727127484223484780129437117E-2,9.146484940991569355871946907439E-3,9.144782120900700676972436955518E-3,9.148187990500269552941584008411E-3
4.00000000000000000000E+0,5113,5113,1,8.539541595079999240564450365635E+0,-5.395415950799992405644503656345E-1,7.546150826470399774312925111874E-2,7.544739281339594630813683429042E-2,7.547562562900547079104767645434E-2,9.012019923756301431962681718965E-3,9.010334180503267732977353318140E-3,9.013705895469317260064182211031E-3
4.00000000000000000000E+0,5119,5119,1,8.540714386457583249927705890327E+0,-5.407143864575832499277058903265E-1,7.438175586440583595660625905411E-2,7.436777643693598371807877433774E-2,7.439573719760506809610469330872E-2,8.879081862316601942982833634181E-3,8.877413113314233565140253291956E-3,8.880750838809259773106316903485E-3
4.00000000000000000000E+0,5147,5147,1,8.546169299652754525241806331456E+0,-5.461692996527545252418063314560E-1,6.949627018296150429791434820124E-2,6.948291789683954363884995242655E-2,6.950962433955460719295161295260E-2,8.278581044669441455991650854053E-3,8.276990484737214084361054744597E-3,8.280171827417179673733306557709E-3
4.00000000000000000000E+0,5153,5153,1,8.547334348328224271407600957168E+0,-5.473343483282242714076009571675E-1,6.848179058406484724615130489590E-2,6.846857099868688827932877294467E-2,6.849501203207932322794008935010E-2,8.154094282722842386882661266468E-3,8.152520232969892959475284955750E-3,8.155668554259037325932289368478E-3
4.00000000000000000000E+0,5167,5167,1,8.550047528287184610743252648854E+0,-5.500475282871846107432526488536E-1,6.615840294818407988957627374938E-2,6.614549060429251569909807982538E-2,6.617131713606796390750959064133E-2,7.869267544956666476086595459146E-3,7.867731675223009391748108033370E-3,7.870803634025559432618112894775E-3
4.00000000000000000000E+0,5171,5171,1,8.550821372396221477907394398263E+0,-5.508213723962214779073943982634E-1,6.550572539947206965055936936085E-2,6.549290021380355122059321144843E-2,6.551855242371512245071403645150E-2,7.789325015623575976826145840530E-3,7.787799965119233150288256454524E-3,7.790850284753917161876936081387E-3
4.00000000000000000000E+0,5179,5179,1,8.552367266423891461752924143516E+0,-5.523672664238914617529241435162E-1,6.421509172820971411404237050159E-2,6.420244001222587504135242826959E-2,6.422774527181507823146606246400E-2,7.631334573964882822484426547359E-3,7.629831041461712060430696480960E-3,7.632838323662967690209303969157E-3
4.00000000000000000000E+0,5189,5189,1,8.554296279367739633492654424755E+0,-5.542962793677396334926544247545E-1,6.262917600060321303973122467157E-2,6.261673951369820271157234433283E-2,6.264161430122419957335114318499E-2,7.437365938998670917003161105921E-3,7.435889076136747969924429355465E-3,7.438843017243747305511457335280E-3
4.00000000000000000000E+0,5197,5197,1,8.555836815008441856536737273239E+0,-5.558368150084418565367372732386E-1,6.138212967884011195149200349720E-2,6.136986407018698328310507666593E-2,6.139439708991893076992830331204E-2,7.284975351403484729563282722330E-3,7.283519640153720022701107387325E-3,7.286431276569364667043881285782E-3
4.00000000000000000000E+0,5209,5209,1,8.558143177745191539773984643848E+0,-5.581431777451915397739846438475E-1,5.954728891494851508607491336484E-2,5.953527741447656230197000632386E-2,5.955930220064502946429253027868E-2,7.060969943480826718681640295582E-3,7.059545649522965720349570162904E-3,7.062394449126191908583241787503E-3
4.00000000000000000000E+0,5227,5227,1,8.561592778712921841565932820347E+0,-5.615927787129218415659328203465E-1,5.687422844995817457054241282299E-2,5.686259304925089837527598073790E-2,5.688586560952088381015276243004E-2,6.735096697575642481625948843162E-3,6.733718823079331792285317103798E-3,6.736474780357177277925853076728E-3
4.00000000000000000000E+0,5231,5231,1,8.562357743370611069704296719655E+0,-5.623577433706110697042967196551E-1,5.629294776036095886814157817966E-2,5.628139509969588573511284432558E-2,5.630450217393359439981468328980E-2,6.664307074078618461355481752129E-3,6.662939398707941034904382022439E-3,6.665674956969326958645050419266E-3
4.00000000000000000000E+0,5233,5233,1,8.562740006372207814162562436571E+0,-5.627400063722078141625624365713E-1,5.600402689888818018966342218861E-2,5.599251549285150018142280542309E-2,5.601554005484690029233377554357E-2,6.629131678106414651733949878768E-3,6.627769086331450415878789578580E-3,6.630494477017620200209538892421E-3
4.00000000000000000000E+0,5237,5237,1,8.563504094279487681998943445714E+0,-5.635040942794876819989434457143E-1,5.542961011460243754289434941638E-2,5.541818098610474616478055948061E-2,5.544104098702830016867945108419E-2,6.559217718601727392439371703159E-3,6.557865261999647052963066683287E-3,6.560570381570125971685902207376E-3
4.00000000000000000000E+0,5261,5261,1,8.568076401730807226693847192507E+0,-5.680764017308072266938471925069E-1,5.207782702300662539899318501426E-2,5.206688499703676292333516022286E-2,5.208877075633153810179456205000E-2,6.151797543104928874284687301125E-3,6.150504994388404025424589719227E-3,6.153090293506186047998658382315E-3
4.00000000000000000000E+0,5273,5273,1,8.570354739530469782284099351270E+0,-5.703547395304697822840993512699E-1,5.046181138041413409702839368434E-2,5.045110862675313169127278993149E-2,5.047251582277630574754767229881E-2,5.955699112056949117731312072762E-3,5.954435931470844815202499590114E-3,5.956962491950128990364855800809E-3
4.00000000000000000000E+0,5279,5279,1,8.571491964823616232198404842894E+0,-5.714919648236162321984048428939E-1,4.966850592601333470581369589674E-2,4.965792172409691720829302691406E-2,4.967909180721857604792140446744E-2,5.859515232178300716668035440527E-3,5.858266587968183301225215005681E-3,5.860764074498231566032653684819E-3
4.00000000000000000000E+0,5281,5281,1,8.571870752706933159603853342245E+0,-5.718707527069331596038533422449E-1,4.940623007414812046130359119181E-2,4.939568522786452323831409326271E-2,4.941677659657088831728255883712E-2,5.827727641013976074740879934158E-3,5.826483820304220724675365432213E-3,5.828971659433262393356796416745E-3
4.00000000000000000000E+0,5297,5297,1,8.574895901544526679173630533890E+0,-5.748959015445266791736305338900E-1,4.734648378134344079408572135711E-2,4.733625085152760065222024673612E-2,4.735671836189111016717558987623E-2,5.578296589877845933022626385381E-3,5.577090960379364499952025057815E-3,5.579502413863245894810126049629E-3
4.00000000000000000000E+0,5303,5303,1,8.576027977137129992380552695729E+0,-5.760279771371299923805526957294E-1,4.659152016438817711715290759400E-2,4.658140285250431661889790380413E-2,4.660163911738415563940900434183E-2,5.486965836885596286516153725736E-3,5.485774346578519112645976434778E-3,5.488157520462309100636177503108E-3
4.00000000000000000000E+0,5309,5309,1,8.577158772583671484527915677331E+0,-5.771587725836714845279156773308E-1,4.584595129086729090470726830125E-2,4.583594885505398590906274246292E-2,4.585595535812558150546398604408E-2,5.396821765863706591240034977435E-3,5.395644314817562580597673293034E-3,5.397999408957731826168136184453E-3
4.00000000000000000000E+0,5323,5323,1,8.579792333172757389427451582985E+0,-5.797923331727573894274515829847E-1,4.414239745000575010317645758255E-2,4.413266015643420391676722684680E-2,4.415213635229096843579558968404E-2,5.191041010187732619877955692186E-3,5.189895927610027564892339790494E-3,5.192186281946341480975048138685E-3
4.00000000000000000000E+0,5329,73,2,8.580918882296782258184217714877E+0,-5.809188822967822581842177148771E-1,4.342759391987062752870673361542E-2,4.341796900823668576962772060880E-2,4.343722043040551934238798513504E-2,2.552388086847498644858322024257E-3,2.551822397902429269409151185748E-3,2.552953869765440302812977205408E-3
4.00000000000000000000E+0,5333,5333,1,8.581669210600602214304436269207E+0,-5.816692106006022143044362692070E-1,4.295609884594140807412291657829E-2,4.294654843683378050330865311833E-2,4.296565084738585030075623038632E-2,5.047900796768672760846095827220E-3,5.046778499375774966290944211987E-3,5.049023281281874572129813585332E-3
4.00000000000000000000E+0,5347,5347,1,8.584290934948731564841339854192E+0,-5.842909349487315648413398541923E-1,4.133726729046133765673206124556E-2,4.132797499075828373841652108632E-2,4.134656115939391107959806785369E-2,4.852785542651828913536675238517E-3,4.851694673791531189710432699349E-3,4.853876595731714058212266496113E-3
4.00000000000000000000E+0,5351,5351,1,8.585038738311304622974551342309E+0,-5.850387383113046229745513423088E-1,4.088362299632253762553333613851E-2,4.087440368244473769990234228760E-2,4.089284387279184374307931778572E-2,4.798153731411344596807332811067E-3,4.797071741067979061786988783467E-3,4.799235905142426694540612074800E-3
4.00000000000000000000E+0,5381,5381,1,8.590629509489419644875810864707E+0,-5.906295094894196448758108647070E-1,3.760421796986791132632172187580E-2,3.759553521363094177511346304083E-2,3.761290223846339873222111550906E-2,4.403825023094043473640201532985E-3,4.402808186652545560037021472422E-3,4.404842036647648602308092301155E-3
4.00000000000000000000E+0,5387,5387,1,8.591743922680533754721945734251E+0,-5.917439226805337547219457342509E-1,3.697386595032386587998853096165E-2,3.696528819998022028678911880127E-2,3.698244520289511964143765796147E-2,4.328153939710418011409665621134E-3,4.327149829834713307903024916326E-3,4.329158225436609904185086463271E-3
4.00000000000000000000E+0,5393,5393,1,8.592857095337227014278332185625E+0,-5.928570953372270142783321856246E-1,3.635184829264224574198413715664E-2,3.634337477639842756670387916330E-2,3.636032330095827028963435772064E-2,4.253523889998635141050189805419E-3,4.252532405233260302889058459122E-3,4.254515549351137552925876538115E-3
4.00000000000000000000E+0,5399,5399,1,8.593969030218286980386541309578E+0,-5.939690302182869803865413095779E-1,3.573809017951006332743095026984E-2,3.572972012443391025982567513582E-2,3.574646171648004268828700496479E-2,4.179924726623227536284309677047E-3,4.178945765520374051403629336208E-3,4.180903861048287542005489053931E-3
4.00000000000000000000E+0,5407,5407,1,8.595449689382004850581488676685E+0,-5.954496893820048505814886766852E-1,3.493246521614484031785463252160E-2,3.492423190521624630004956701349E-2,3.494069999536292733868163368638E-2,4.083378644543285035205439658491E-3,4.082416223889269253688497969259E-3,4.084341236830820599483980959590E-3
4.00000000000000000000E+0,5413,5413,1,8.596558746796977893510448634658E+0,-5.965587467969778935104486346585E-1,3.433768939242133358787203063553E-2,3.432955773541410595162997185480E-2,3.434582250749184807234414605712E-2,4.012145642180305284912556518959E-3,4.011195508586504006905236290102E-3,4.013095946139741696260065045014E-3
4.00000000000000000000E+0,5417,5417,1,8.597297435657898867858635171450E+0,-5.972974356578988678586351714501E-1,3.394562754591550565123511465935E-2,3.393756322720401413466080696221E-2,3.395369331586269217957829153521E-2,3.965211673248839055255124905156E-3,3.964269674735235120252434939501E-3,3.966153841282264378519663758288E-3
4.00000000000000000000E+0,5419,5419,1,8.597666575566114207821960006893E+0,-5.976665755661142078219600068926E-1,3.375092500165902785742375834695E-2,3.374289422272700978016179961214E-2,3.375895722841006917378450973821E-2,3.941909989031640792519717902491E-3,3.940972041177166557242371725741E-3,3.942848105982881108599310593147E-3
4.00000000000000000000E+0,5431,5431,1,8.599878558034845275650765345938E+0,-5.998785580348452756507653459377E-1,3.260113464782232840308329762864E-2,3.259330329515073410588277773846E-2,3.260896742777598197950984268070E-2,3.804390885704850104876874981835E-3,3.803477005649802885743402125102E-3,3.805304932316641937641240626299E-3
4.00000000000000000000E+0,5437,5437,1,8.600982717145920663744064492092E+0,-6.009827171459206637440644920923E-1,3.203796126883402833085130066213E-2,3.203022846345898969623509029109E-2,3.204569549120124950845150576333E-2,3.737087620432071642055609124112E-3,3.736185622611555543770607724704E-3,3.737989783538509000932934260810E-3
4.00000000000000000000E+0,5441,5441,1,8.601718146485925340416509703301E+0,-6.017181464859253404165097033013E-1,3.166680387877847844257473735956E-2,3.165913633959853985777472995919E-2,3.167447282808370233187741555705E-2,3.692751449537137468888663589531E-3,3.691857317103391104796110025745E-3,3.693645746409398413444048529079E-3
4.00000000000000000000E+0,5443,5443,1,8.602085658434200025943295579085E+0,-6.020856584342000259432955790846E-1,3.148250450559231883106625685379E-2,3.147486946988672929288369488360E-2,3.149014094798780381663280763889E-2,3.670742075642030255733676710914E-3,3.669851859083542719280235155356E-3,3.671632456215289415009499942521E-3
4.00000000000000000000E+0,5449,5449,1,8.603187384583098344214607142797E+0,-6.031873845830983442146071427974E-1,3.093469120240425149993333941537E-2,3.092715315857561351772846929502E-2,3.094223064260945479590130512656E-2,3.605344454271188850162392695509E-3,3.604465918121084307108224217957E-3,3.606223153164747752862798968735E-3
4.00000000000000000000E+0,5471,5471,1,8.607216694063825923036132864293E+0,-6.072166940638259230361328642931E-1,2.899026062288550906144709674508E-2,2.898307156171106349480331656320E-2,2.899745104254811091761570270549E-2,3.373506094955421449324534501293E-3,3.372669526357281486375826379735E-3,3.374342821636585734919540797336E-3
4.00000000000000000000E+0,5477,5477,1,8.608312784783721323308711371174E+0,-6.083127847837213233087113711738E-1,2.847715655726040106061041285345E-2,2.847006085921220086825414686280E-2,2.848425360344944552949609017834E-2,3.312403929462287349004826050508E-3,3.311578572546828604660664568058E-3,3.313229443190699699549417922960E-3
4.00000000000000000000E+0,5479,5479,1,8.608677881538415726375288477576E+0,-6.086778815384157263752884775764E-1,2.830773285155889551303179965426E-2,2.830066810192088867074486141077E-2,2.831479894588777312559983525964E-2,3.292235517696175448505104686054E-3,3.291413875786389074686496092575E-3,3.293057315995704098272953748278E-3
4.00000000000000000000E+0,5483,5483,1,8.609407675404048462590545781945E+0,-6.094076754040484625905457819454E-1,2.797128600537560216025711919719E-2,2.796428289371734866487427951447E-2,2.797829045482375404542402971270E-2,3.252195047505689838013330870283E-3,3.251380802316972940314772622264E-3,3.253009448237976713518967305114E-3
4.00000000000000000000E+0,5501,5501,1,8.612685172875458081652245234167E+0,-6.126851728754580816522452341669E-1,2.649636204021494642639356791829E-2,2.648963203301911306137335585447E-2,2.650309335413842186577981638105E-2,3.076833526116739942022476652542E-3,3.076052018385991142842817150039E-3,3.077615185588448973238154108833E-3
4.00000000000000000000E+0,5503,5503,1,8.613048677059758799321975469518E+0,-6.130486770597587993219754695183E-1,2.633637721444968992547615269579E-2,2.632967712176290519806745968842E-2,2.634307861041285736622292610609E-2,3.057828887900646984602998421858E-3,3.057050962493426532885890189340E-3,3.058606964626939893749478900298E-3
4.00000000000000000000E+0,5507,5507,1,8.613775289262481493145756031724E+0,-6.137752892624814931457560317238E-1,2.601871354935807360161177490162E-2,2.601207302779270787565995709082E-2,2.602535536729789454554623457237E-2,3.020103450686488771145404546707E-3,3.019332656924688281750669476141E-3,3.020874394924021204721550926135E-3
4.00000000000000000000E+0,5519,5519,1,8.615951963439501282511780346969E+0,-6.159519634395012825117803469688E-1,2.508398332269041717921671204110E-2,2.507751945385139666707870248328E-2,2.509044846720594699532168992565E-2,2.909173181281362284023371880326E-3,2.908423519091275089168462493656E-3,2.909922991420993262089461589497E-3
4.00000000000000000000E+0,5521,5521,1,8.616314282284044608140524068116E+0,-6.163142822840446081405240681163E-1,2.493083078862042915975016262872E-2,2.492439606179125596205532356155E-2,2.493726678767804411523464072549E-2,2.891008769675129611449577754099E-3,2.890262591104053081336968912501E-3,2.891755095775328349182833205373E-3
4.00000000000000000000E+0,5527,5527,1,8.617400451833262952316102030030E+0,-6.174004518332629523161020300303E-1,2.447584019544615907340656493872E-2,2.446949238099374995908053929623E-2,2.448218927178637194075524150317E-2,2.837064123408992268197897399580E-3,2.836328330214512363015067582437E-3,2.837800062872469977229496391815E-3
4.00000000000000000000E+0,5531,5531,1,8.618123909994678018738747493451E+0,-6.181239099946780187387474934514E-1,2.417620997065019694797492417656E-2,2.416991967018180583975579841542E-2,2.418250152611601645449644321565E-2,2.801554811026982584342660996601E-3,2.800825886949907634657583336319E-3,2.802283880533969320204911873027E-3
4.00000000000000000000E+0,5557,5557,1,8.622813673279921252346477390294E+0,-6.228136732799212523464773902940E-1,2.229921096824084488192493620557E-2,2.229328619924411728120916410772E-2,2.230513694753707896180146047425E-2,2.579397648852322522143438822002E-3,2.578712318091430675657044915506E-3,2.580083119611158953561109954367E-3
4.00000000000000000000E+0,5563,5563,1,8.623892810075293212825187361520E+0,-6.238928100752932128251873615197E-1,2.188307121400685863356386656721E-2,2.187722876086591205862297462339E-2,2.188891486716007391348188548294E-2,2.530213062872161361382891213818E-3,2.529537533778832840277877479688E-3,2.530888730715973678415638947066E-3
4.00000000000000000000E+0,5569,5569,1,8.624970783589668605853369879139E+0,-6.249707835896686058533698791387E-1,2.147316880057445983237290645615E-2,2.146740790259326387350422016177E-2,2.147893088829322744727960203940E-2,2.481790751252539424405937018900E-3,2.481124927616474165720653892294E-3,2.482456712394146095061078829232E-3
4.00000000000000000000E+0,5573,5573,1,8.625688787569536356148135273682E+0,-6.256887875695363561481352736824E-1,2.120333258707242989547172007111E-2,2.119762563744677358757721458002E-2,2.120904071959331867823448817605E-2,2.449928381771962845469068196521E-3,2.449268975152563648154488187787E-3,2.450587925068395749731476316601E-3
4.00000000000000000000E+0,5581,5581,1,8.627123250788433571592662224152E+0,-6.271232507884335715926622241518E-1,2.067180812110314348284110120969E-2,2.066620805839972768816078997707E-2,2.067740935303631999622653521663E-2,2.387198079962070387182144510078E-3,2.386551379932012833447028581601E-3,2.387844915015780611763229696741E-3
4.00000000000000000000E+0,5591,5591,1,8.628913441026645308943715379514E+0,-6.289134410266453089437153795141E-1,2.002247726675556227096294290125E-2,2.001700892513491573138447464694E-2,2.002794676056307433802562306716E-2,2.310623444749006656537521425088E-3,2.309992390050618174324795419371E-3,2.311254632411460910970735002650E-3
4.00000000000000000000E+0,5623,5623,1,8.634620608292201703955492375673E+0,-6.346206082922017039554923756730E-1,1.805377787272563770640319579373E-2,1.804871705080343678369803111038E-2,1.805883979263608388174896728236E-2,2.078869909428126823935074160332E-3,2.078287162122537572611775604210E-3,2.079452783165687270043939913291E-3
4.00000000000000000000E+0,5639,5639,1,8.637462023807182120074992394346E+0,-6.374620238071821200749923943455E-1,1.712958612327619704093373159617E-2,1.712472114462564302489054463902E-2,1.713445217303942817604395538046E-2,1.970298258670198075777800931229E-3,1.969738673698636547048517433991E-3,1.970857966844470246743870728067E-3
4.00000000000000000000E+0,5641,5641,1,8.637816633739976097739667507864E+0,-6.378166337399760977396675078639E-1,1.701679366827454683688486426668E-2,1.701195280224530051685732677484E-2,1.702163560206868071010307586921E-2,1.957057850654036933002370213793E-3,1.956501115052067236758777838409E-3,1.957614709056911228248718365776E-3
4.00000000000000000000E+0,5647,5647,1,8.638879709672836694633789472295E+0,-6.388797096728366946337894722953E-1,1.668200252320415740579565680325E-2,1.667723350688977488653126190388E-2,1.668677259725631796989273946270E-2,1.917770860545454974545719642668E-3,1.917222612185675203695474552439E-3,1.918319230503267476232466120534E-3
4.00000000000000000000E+0,5651,5651,1,8.639587799629843326074384532923E+0,-6.395877996298433260743845329230E-1,1.646177385661202946174979150619E-2,1.645705233427182619371923121320E-2,1.646649643001911312214906379048E-2,1.891938435351754978170325373298E-3,1.891395794584932964590667369160E-3,1.892481196916848579041077393535E-3
4.00000000000000000000E+0,5653,5653,1,8.639941656675290802140423241087E+0,-6.399416566752908021404232410868E-1,1.635254225097171331451138201149E-2,1.634784435415796254539078608288E-2,1.635724119552113515708330123850E-2,1.879129008933595771256456879379E-3,1.878589156839150260885254517751E-3,1.879668981427087680155516018433E-3
4.00000000000000000000E+0,5657,5657,1,8.640648995343155699687417223885E+0,-6.406489953431556996874172238846E-1,1.613583303965471762744234037439E-2,1.613118215146271017492144750914E-2,1.614048496892859965740412860582E-2,1.853722261771480847549394973164E-3,1.853187956851657581068044911913E-3,1.854256686293226276227542192525E-3
4.00000000000000000000E+0,5659,5659,1,8.641002477142523832779921268143E+0,-6.410024771425238327799212681427E-1,1.602835086597165845102292631392E-2,1.602372336107295225341411180060E-2,1.603297940862970879326132225909E-2,1.841124356494008201364612850619E-3,1.840592810107854965809063595595E-3,1.841656022084190638716621135963E-3
4.00000000000000000000E+0,5669,5669,1,8.642768014324303696584420089416E+0,-6.427680143243036965844200894159E-1,1.549957338282029059603195868956E-2,1.549506158823056750154536135624E-2,1.550408619860150373075528705067E-2,1.779177886740321921403572230639E-3,1.778659983120313425769447643346E-3,1.779695907581706278957745618645E-3
4.00000000000000000000E+0,5683,5683,1,8.645234541297121491844838289065E+0,-6.452345412971214918448382890649E-1,1.478304787836788299778430213438E-2,1.477869471968131942310348644180E-2,1.478740203518135988551616652194E-2,1.695320975633708577407895186442E-3,1.694821755087829637917736191088E-3,1.695820310644852488424648163824E-3
4.00000000000000000000E+0,5689,5689,1,8.646289764750647390209817950277E+0,-6.462897647506473902098179502773E-1,1.448428456475284371562350924439E-2,1.447999820130133859361186979717E-2,1.448857191649502818470361798830E-2,1.660385254003039121364016564415E-3,1.659893892856662878619467745985E-3,1.660876728440704507219861604667E-3
4.00000000000000000000E+0,5693,5693,1,8.646992628951081882108421194581E+0,-6.469926289510818821084211945809E-1,1.428783771808505999404890998163E-2,1.428359548975237959317252002876E-2,1.429208092816764720831315417695E-2,1.637423449790873305088416851149E-3,1.636937279364783869229485729401E-3,1.637909732728061408555810787398E-3
4.00000000000000000000E+0,5701,5701,1,8.648396877031581865348789113072E+0,-6.483968770315818653487891130717E-1,1.390141381600544852148304974292E-2,1.389725891378250814606135866947E-2,1.390556968693778875771409455539E-2,1.592278614889711987182045035661E-3,1.591802709198096030663567085871E-3,1.592754631538046580843863584551E-3
