y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
4.00000000000000000000E+0,1849,43,2,7.522400231387124846945685026692E+0,4.775997686128751530543149733083E-1,1.478384520571345501860111826938E-1,1.477521302955368417902634659030E-1,1.479248075560690434195341159138E-1,1.293139541816864306561205604752E-2,1.292384487352426695091449954776E-2,1.293894891381011262971704190516E-2
4.00000000000000000000E+0,1861,1861,1,7.528869256642250757187986092662E+0,4.711307433577492428120139073377E-1,1.571533134501353425232587754376E-1,1.570638986670036082803459733488E-1,1.572427619407154609036955732812E-1,2.742711396173442311207299212828E-2,2.741150888543677326567819026432E-2,2.744272492080990242092711368182E-2
4.00000000000000000000E+0,1867,1867,1,7.532088143541722614038721504899E+0,4.679118564582773859612784951011E-1,1.619099346160546566684622025272E-1,1.618189938828755423838639731022E-1,1.620009090184698151455415893725E-1,2.822388098365654235237223727037E-2,2.820802834042065731676489329083E-2,2.823973949605983317667988955000E-2
4.00000000000000000000E+0,1871,1871,1,7.534228326274089615689678496695E+0,4.657716737259103843103215033053E-1,1.651169592891998096277558319570E-1,1.650250094257875666360632161402E-1,1.652089427881300288737320174399E-1,2.876031020422594777120153883720E-2,2.874429424434904317237230335920E-2,2.877633202278590371281470149273E-2
4.00000000000000000000E+0,1873,1873,1,7.535296702444088513384410496681E+0,4.647032975559114866155895033185E-1,1.667311215436765987501129276782E-1,1.666386696525118646357182596851E-1,1.668236070510910504955775210527E-1,2.903007381957664399845277257504E-2,2.901397673343925703745700011092E-2,2.904617675874375813316064368707E-2
4.00000000000000000000E+0,1877,1877,1,7.537430036586508818807608351130E+0,4.625699634134911811923916488699E-1,1.699805202697421186232001899343E-1,1.698870695369400972722661833878E-1,1.700740045755473357822410900768E-1,2.957265466666263092144968617547E-2,2.955639641398099890985410934518E-2,2.958891876026549353553763423192E-2
4.00000000000000000000E+0,1879,1879,1,7.538494999413465315201028710022E+0,4.615050005865346847989712899777E-1,1.716156654881430196403851470185E-1,1.715217179956320032136152972029E-1,1.717096465297229303583690621712E-1,2.984545401096845859916342107278E-2,2.982911572646973335220210910827E-2,2.986179812994150148678389880342E-2
4.00000000000000000000E+0,1889,1889,1,7.543802867501509552205496217829E+0,4.561971324984904477945037821707E-1,1.798939968827117282318969515588E-1,1.797975932416471880426473559189E-1,1.799904339309569533034755987852E-1,3.122417864985313475415805364040E-2,3.120744588187167688403673422254E-2,3.124091721631478633959586320826E-2
4.00000000000000000000E+0,1901,1901,1,7.550135342488429161441035847082E+0,4.498646575115708385589641529180E-1,1.900474795202448571625818275626E-1,1.899481925297095044156358775750E-1,1.901467997018214406094580079783E-1,3.290984164445927948854948365207E-2,3.289264847176305694886303816172E-2,3.292704056472928556107530745725E-2
4.00000000000000000000E+0,1907,1907,1,7.553286605600419066226143186872E+0,4.467133943995809337738568131280E-1,1.952109696098172189788155173728E-1,1.951102685477964558821775351179E-1,1.953117037374926973422892912327E-1,3.376485089019986608919716358092E-2,3.374743303529953962786216244435E-2,3.378227446433258650546625955922E-2
4.00000000000000000000E+0,1913,1913,1,7.556427969440252875441816162585E+0,4.435720305597471245581838374148E-1,2.004305217015575776792529584096E-1,2.003284257005818423018632299526E-1,2.005326506320887627106743159841E-1,3.462764198841900994506038161194E-2,3.461000323889012734453935930233E-2,3.464528642706573382070459275433E-2
4.00000000000000000000E+0,1931,1931,1,7.565793282428514441754322578676E+0,4.342067175714855582456774213243E-1,2.164120323635933846934603091263E-1,2.163058711381262587555766954247E-1,2.165182260522231705957671118390E-1,3.726016190943277771138874400489E-2,3.724188388484141329969120806419E-2,3.727844552328220504959489670358E-2
4.00000000000000000000E+0,1933,1933,1,7.566828479208330897396353932429E+0,4.331715207916691026036460675709E-1,2.182165536863418337065979400661E-1,2.181099521871194411491072291733E-1,2.183231875920147419439179481033E-1,3.755654696090093396130995742910E-2,3.753820012082846692613562912447E-2,3.757489937834303711322605209370E-2
4.00000000000000000000E+0,1949,1949,1,7.575071699507560811078896152377E+0,4.249283004924391889211038476229E-1,2.328490404133443976421241117748E-1,2.327390018579247114693938102939E-1,2.329591108910217195024885833275E-1,3.995354144621993345783019805214E-2,3.993466041507272223402581775594E-2,3.997242795476675620807329570624E-2
4.00000000000000000000E+0,1951,1951,1,7.576097340623111211033128391594E+0,4.239026593768887889668716084055E-1,2.347018708797649454781363688357E-1,2.345914135065840198947738464767E-1,2.348123601111827652726038296288E-1,4.025626356312279507537322086202E-2,4.023731782097513450589408941555E-2,4.027521476962221501694298075720E-2
4.00000000000000000000E+0,1973,1973,1,7.587310506022615346116162266036E+0,4.126894939773846538838377339640E-1,2.554090127830632335608688770619E-1,2.552941111614689115734152207553E-1,2.555239455161294960381579101139E-1,4.362752072153985146945932517987E-2,4.360789387743430458545604410393E-2,4.364715287993079482923159362160E-2
4.00000000000000000000E+0,1979,1979,1,7.590346945602565727162100604587E+0,4.096530543974342728378993954133E-1,2.611547585470282196741753505155E-1,2.610386974029509322729791682892E-1,2.612708505873167362624134971646E-1,4.455912703585088018274987245241E-2,4.453932428252699329266236490428E-2,4.457893506079305481662763397421E-2
4.00000000000000000000E+0,1987,1987,1,7.594381242551816848306987760715E+0,4.056187574481831516930122392854E-1,2.688770260163388526305859553824E-1,2.687594543459842226109337870324E-1,2.689946282895961155170912277418E-1,4.580861459932808168757562570366E-2,4.578858389824933941279127830833E-2,4.582865051422740618113410566037E-2
4.00000000000000000000E+0,1993,1993,1,7.597396320212794718754979210473E+0,4.026036797872052812450207895271E-1,2.747129075580414970674131498378E-1,2.745942297603593949297585693858E-1,2.748316157344671093695598807060E-1,4.675092393591662528026805459945E-2,4.673072722677165795767021443364E-2,4.677112581494727339255755337722E-2
4.00000000000000000000E+0,1997,1997,1,7.599401333415815215820324929406E+0,4.005986665841847841796750705936E-1,2.786237777701543439497829450135E-1,2.785043753476573476184058992254E-1,2.787432104201841596128951705980E-1,4.738146936567430016666211201407E-2,4.736116434264645308574284192632E-2,4.740177952905639748881246464387E-2
4.00000000000000000000E+0,1999,1999,1,7.600402334500400063551934535618E+0,3.995976654995999364480654643820E-1,2.805851472106570777053380533652E-1,2.804653863211755525270740022536E-1,2.807049382515757908750229609125E-1,4.769741728254388271584070711919E-2,4.767705880962927661759082935206E-2,4.771778088098168746120424280163E-2
4.00000000000000000000E+0,2003,2003,1,7.602401335665818253325206634378E+0,3.975986643341817466747933656220E-1,2.845195051970191676126375395573E-1,2.843990350742388209506219046981E-1,2.846400053181299093120568991034E-1,4.833061958002834442403936794176E-2,4.831015562037529902463259250202E-2,4.835108863542304505581900092243E-2
4.00000000000000000000E+0,2011,2011,1,7.606387389772652046759352193648E+0,3.936126102273479532406478063518E-1,2.924333077336168360398023108290E-1,2.923114499871322926475505855369E-1,2.925551951688980434156699912169E-1,4.960200609504240128032417265601E-2,4.958133680558731498142662896201E-2,4.962268042025721171718289837049E-2
4.00000000000000000000E+0,2017,2017,1,7.609366537954211772388612913794E+0,3.906334620457882276113870862057E-1,2.984065570141757938217407195897E-1,2.982836855654648627513397136319E-1,2.985294579169843267084436825957E-1,5.055963348418170142250130612849E-2,5.053881512323596661310030185099E-2,5.058045683559545495041728382202E-2
4.00000000000000000000E+0,2027,2027,1,7.614312146452000035929062265202E+0,3.856878535479999640709377347978E-1,3.084302516365425033112535703958E-1,3.083057421579890277245152903198E-1,3.085547901739760188425414706452E-1,5.216278498764330440954191504318E-2,5.214172751638603607874624534653E-2,5.218384737343831170237948875910E-2
4.00000000000000000000E+0,2029,2029,1,7.615298339825814742930288631397E+0,3.847016601741852570697113686028E-1,3.104447972368784069821329408989E-1,3.103199678700023706757771711752E-1,3.105696555830624924164825123779E-1,5.248440576742330860911281075613E-2,5.246330187004404803015469341090E-2,5.250551456410117572600539555136E-2
4.00000000000000000000E+0,2039,2039,1,7.620214770574455175846002687841E+0,3.797852294255448241539973121590E-1,3.205639285908282410141971492127E-1,3.204375383200731627833226016985E-1,3.206903474408021240263333333912E-1,5.409700861934438885538748792514E-2,5.407567953345348689528000262613E-2,5.411834252814301100936241524164E-2
4.00000000000000000000E+0,2048,2,11,7.624618986159398403589553336040E+0,3.753810138406015964104466639601E-1,3.297337403611753256887556108250E-1,3.296060000872288887293709873644E-1,3.298615088515372591478143266338E-1,5.050377877584151439322332514728E-3,5.048421339400012409292655875045E-3,5.052334847945963437100693013600E-3
4.00000000000000000000E+0,2053,2053,1,7.627057417018933571332337633029E+0,3.729425829810664286676623669705E-1,3.348520699324456859329477800186E-1,3.347236020321505342283072011533E-1,3.349805658466546776735921290919E-1,5.636578101473153221650962605111E-2,5.634415596240045434401977403916E-2,5.638741078265577692110225310742E-2
4.00000000000000000000E+0,2063,2063,1,7.631916513071251823067056437340E+0,3.680834869287481769329435626602E-1,3.451366886441851118319953541394E-1,3.450068132803286791084855742443E-1,3.452665916151794333184574773486E-1,5.799293982729458072226974130785E-2,5.797111701213470366000966683503E-2,5.801476728125160414472837814786E-2
4.00000000000000000000E+0,2069,2069,1,7.634820677745543030669535599485E+0,3.651793222544569693304644005148E-1,3.513362503046666509644822644142E-1,3.512055609498935258620742778898E-1,3.514669670214637925263612343070E-1,5.897141621770491960507763355388E-2,5.894948014840132206073595290524E-2,5.899335687969516828271708323602E-2
4.00000000000000000000E+0,2081,2081,1,7.640603826393634425054827008369E+0,3.593961736063655749451729916309E-1,3.637945289352832532599799182610E-1,3.636622798831524289255501792479E-1,3.639268048569415818935144318650E-1,6.093233273610192194833368191759E-2,6.091018220164486586721512710480E-2,6.095448777096472944482587592002E-2
4.00000000000000000000E+0,2083,2083,1,7.641564441260971993831475900747E+0,3.584355587390280061685240992529E-1,3.658780636875318920807224498101E-1,3.657455635079198148639275102978E-1,3.660105906542896056535687998470E-1,6.125958028143826506934154505375E-2,6.123739555325739480558283526603E-2,6.128176949463603435757136483163E-2
4.00000000000000000000E+0,2087,2087,1,7.643482907077200748790535579832E+0,3.565170929227992512094644201678E-1,3.700508745568694516734660702996E-1,3.699178796612131312467504809019E-1,3.701838960746397505771169826558E-1,6.191437726021818240431576176495E-2,6.189212546537184073467177529843E-2,6.193663350929425749035616878100E-2
4.00000000000000000000E+0,2089,2089,1,7.644440761556565786275370803253E+0,3.555592384434342137246291967468E-1,3.721400645033988995567401049993E-1,3.720068260141530427262289982746E-1,3.722733295321050470634588133018E-1,6.224191242009558553453995135350E-2,6.221962775050567438158169280870E-2,6.226420152851625062204508997880E-2
4.00000000000000000000E+0,2099,2099,1,7.649216319820632988192572808475E+0,3.507836801793670118074271915245E-1,3.826121505347342168079956663089E-1,3.824777316234055120214214753177E-1,3.827465955707760720461861701091E-1,6.388067277386318444231630556463E-2,6.385823028091776398837178666449E-2,6.390311962857351419842261447235E-2
4.00000000000000000000E+0,2111,2111,1,7.654917047848320609737333874786E+0,3.450829521516793902626661252136E-1,3.952305879218430394553513295989E-1,3.950948347956196815391964570037E-1,3.953663666713955298241387004767E-1,6.584865680986327840729024265598E-2,6.582603922586870239015533980491E-2,6.587127866291459732687901127121E-2
4.00000000000000000000E+0,2113,2113,1,7.655864017616056699352502412914E+0,3.441359823839433006474975870864E-1,3.973385857478625951336673635592E-1,3.972026189495676409927154125770E-1,3.974745780854762572529521322947E-1,6.617671485213235085642141999435E-2,6.615406959098010954684510919276E-2,6.619936436685641297097713767532E-2
4.00000000000000000000E+0,2129,2129,1,7.663407664893479470704822503963E+0,3.365923351065205292951774960369E-1,4.142458605156039149594461874113E-1,4.141082734499124027798885639296E-1,4.143834724430709756672845428171E-1,6.880060790905839204413881623078E-2,6.877775656722912826321458469050E-2,6.882346338009070762689907664211E-2
4.00000000000000000000E+0,2131,2131,1,7.664346632098617138887033416158E+0,3.356533679013828611129665838418E-1,4.163640762894733659395157810599E-1,4.162262978040395396601131164787E-1,4.165018795512263350833256550470E-1,6.912842545450923620679388379576E-2,6.910555025873243800223183068149E-2,6.915130476386842165328458226106E-2
4.00000000000000000000E+0,2137,2137,1,7.667158255319147619834389513736E+0,3.328417446808523801656104862644E-1,4.227241747366175278883391790408E-1,4.225858367758935588687651802659E-1,4.228625372161343891322797093199E-1,7.011149881092320483819148857230E-2,7.008855457837523853458897189676E-2,7.013444711006925434707001481229E-2
4.00000000000000000000E+0,2141,2141,1,7.669028288589682796566326823944E+0,3.309717114103172034336731760561E-1,4.269683886657288955957626029283E-1,4.268296900298178223303839154167E-1,4.271071116477230430389375108127E-1,7.076650194992298021705884459727E-2,7.074351379073085580645393328016E-2,7.078949414427831829271179000907E-2
4.00000000000000000000E+0,2143,2143,1,7.669961995473577017883161155551E+0,3.300380045264229821168388444486E-1,4.290916224951525741740983087896E-1,4.289527472110897335320114734144E-1,4.292305220386170142748772368042E-1,7.109387103447154183971216231924E-2,7.107086153948856595910667648157E-2,7.111688454886360955093871823279E-2
4.00000000000000000000E+0,2153,2153,1,7.674617497364363030438716538681E+0,3.253825026356369695612834613187E-1,4.397175055000221886993971445392E-1,4.395777838378988590021587637978E-1,4.398572509846149282506117621641E-1,7.272914467638427102979162128557E-2,7.270603475501000813246608523341E-2,7.275225853798789160940082082880E-2
4.00000000000000000000E+0,2161,2161,1,7.678326356506885974481873424336E+0,3.216736434931140255181265756636E-1,4.482275575616934272799636924360E-1,4.480872029999943217618770148507E-1,4.483679355916883034192345556505E-1,7.403511200835098001799649055802E-2,7.401192921755426275088962554067E-2,7.405829867547764780115316332791E-2
4.00000000000000000000E+0,2179,2179,1,7.686621334944619875386417037180E+0,3.133786650553801246135829628195E-1,4.673922133436973418448761150295E-1,4.672505783710960374623586511253E-1,4.675338709702834201217789710358E-1,7.696412650035210522219314116566E-2,7.694080387828663069156415028060E-2,7.698745285278385479587893295595E-2
4.00000000000000000000E+0,2187,3,7,7.690286020676767839766716658458E+0,3.097139793232321602332833415423E-1,4.759118968805036263909073126547E-1,4.757697567146430288886824783966E-1,4.760540593296847754410255831541E-1,1.118012405468632800378980341210E-2,1.117678489738033994249385828414E-2,1.118346373547216548604015034763E-2
4.00000000000000000000E+0,2197,13,3,7.694848072384610208160462324696E+0,3.051519276153897918395376753040E-1,4.865583002290263395637838949274E-1,4.864155839593262662188764005481E-1,4.867010383102352504495911354873E-1,2.662555393897784544268053020904E-2,2.661774418681642845846531186843E-2,2.663336488471360854549495135635E-2
4.00000000000000000000E+0,2203,2203,1,7.697575346802343123512763437817E+0,3.024246531976568764872365621826E-1,4.929426850591075235872132430235E-1,4.927996527262318435439330033048E-1,4.930857389155662097405379672432E-1,8.084313124499229358879874492447E-2,8.081967378835601240416135759177E-2,8.086659223151936850089958014585E-2
4.00000000000000000000E+0,2207,2207,1,7.699389406256736399942536889248E+0,3.006105937432636000574631107523E-1,4.971968981197110738024407312605E-1,4.970536674360104275673970285785E-1,4.973401501329213869953507273799E-1,8.148609935334235604226725099705E-2,8.146262513263298249235165008939E-2,8.150957706976650668101567662730E-2
4.00000000000000000000E+0,2209,47,2,7.700295203420117173641901339544E+0,2.997047965798828263580986604557E-1,4.993232836798200509598998830749E-1,4.991799575332035636671796586618E-1,4.994666310582539943351511772303E-1,4.090358176889043418066906315553E-2,4.089184077272750199389811098243E-2,4.091532450432211229258712500273E-2
4.00000000000000000000E+0,2213,2213,1,7.702104340051049658315848957141E+0,2.978956599489503416841510428591E-1,5.035744337029200893617822676340E-1,5.034309240646909578092965631714E-1,5.037179643762406597440576475528E-1,8.244842499061162808977720567571E-2,8.242492867536790257730055774017E-2,8.247192474985497429816440053894E-2
4.00000000000000000000E+0,2221,2221,1,7.705712823894427442732571016958E+0,2.942871761055725572674289830416E-1,5.120692503862299316400348354835E-1,5.119254035576037434526823548189E-1,5.122131178509628589562951993056E-1,8.372732916786116470930762282952E-2,8.370380908583895069645740934927E-2,8.375085262404829955456608836608E-2
4.00000000000000000000E+0,2237,2237,1,7.712890961490129607925312704899E+0,2.871090385098703920746872951012E-1,5.290210124572288409743466310218E-1,5.288766109200127322893889715251E-1,5.291654338091896957715857601276E-1,8.626946842325324308115082066272E-2,8.624592031540536908752639343262E-2,8.629301976236690035547536552283E-2
4.00000000000000000000E+0,2239,2239,1,7.713784616598754827060110780832E+0,2.862153834012451729398892191677E-1,5.311357456987820974918222702996E-1,5.309912860901634008774438986441E-1,5.312802250171788747359727437374E-1,8.658566409015162364977902842945E-2,8.656211430792034665068298193513E-2,8.660921708546776266582833429756E-2
4.00000000000000000000E+0,2243,2243,1,7.715569534520208317638198683316E+0,2.844304654797916823618013166836E-1,5.353620025557454759743127237394E-1,5.352174343449997938620043149064E-1,5.355065902647506274765879592650E-1,8.721695027506497829485776980193E-2,8.719339836367087751770144674962E-2,8.724050536296155491783010687172E-2
4.00000000000000000000E+0,2251,2251,1,7.719129840906732242278424734812E+0,2.808701590932677577215752651876E-1,5.438007035169713072203953523407E-1,5.436559483440670701882017272611E-1,5.439454777586292709679482976782E-1,8.847495770837809283522298493409E-2,8.845140641887452632561939176736E-2,8.849851210031821121288822160880E-2
4.00000000000000000000E+0,2267,2267,1,7.726212650507528994278039570161E+0,2.737873494924710057219604298391E-1,5.606151022454092268090733322054E-1,5.604700947848262658406450971343E-1,5.607601278889354700792733486105E-1,9.097157002729055065063795002722E-2,9.094803952248954405020435264380E-2,9.099510348265584187869513150035E-2
4.00000000000000000000E+0,2269,2269,1,7.727094484779841727504583563660E+0,2.729055152201582724954164363399E-1,5.627103241569054440195386001013E-1,5.625652966244436808103782368576E-1,5.628553697589998615971680435760E-1,9.128172909788035538030852608917E-2,9.125820302529630705623122123955E-2,9.130525810168361551744486160909E-2
4.00000000000000000000E+0,2273,2273,1,7.728855823852543205358525594928E+0,2.711441761474567946414744050725E-1,5.668960058406700162712075132896E-1,5.667509458425198122924357430998E-1,5.670410836800732243701848495084E-1,9.190071392176314248513276358204E-2,9.187719793778346317189866935616E-2,9.192423279802618849097983403867E-2
4.00000000000000000000E+0,2281,2281,1,7.732369222284388030810466064812E+0,2.676307777156119691895339351878E-1,5.752473659571806615842879871398E-1,5.751022718320567413502797024570E-1,5.753924774596877066390200731626E-1,9.313321164120225775235489151715E-2,9.310972073509341168425226993461E-2,9.315670536072946279240248545345E-2
4.00000000000000000000E+0,2287,2287,1,7.734996194022781139521216434877E+0,2.650038059772188604787835651229E-1,5.814923124807836959964294223973E-1,5.813472198189950563706256387280E-1,5.816374221657550217338709811549E-1,9.405264198984589690672837108070E-2,9.402917418488671839476609941562E-2,9.407611254819539948683741335589E-2
4.00000000000000000000E+0,2293,2293,1,7.737616282857904440503370337042E+0,2.623837171420955594966296629581E-1,5.877203227889736639377444658963E-1,5.875752548840750602896980077680E-1,5.878654073573955934448787932232E-1,9.496768902083997620860003422427E-2,9.494424800111491549809130051866E-2,9.499113273316598985554254482345E-2
4.00000000000000000000E+0,2297,2297,1,7.739359202689098250840035843708E+0,2.606407973109017491599641562923E-1,5.918624707144676207157322099694E-1,5.917174322998186288852176565774E-1,5.920075255498127787423897064060E-1,9.557522056918578717111619583716E-2,9.555179945506387166342997320706E-2,9.559864433495692127051729778216E-2
4.00000000000000000000E+0,2309,2309,1,7.744569809354495357106619395794E+0,2.554301906455046428933806042062E-1,6.042386343244028604599494609472E-1,6.040937470061164906996587426113E-1,6.043835373201436219531878406605E-1,9.738539329109589975230660706007E-2,9.736204174143872407356055606086E-2,9.740874736749495357856855841449E-2
4.00000000000000000000E+0,2311,2311,1,7.745435610274380726768168394446E+0,2.545643897256192732318316055536E-1,6.062936441454268522883265549407E-1,6.061487911776041812181305400392E-1,6.064385126646701432429616194643E-1,9.768522713485906634040850643591E-2,9.766188861696505060165662235093E-2,9.770856815837732899730416731425E-2
4.00000000000000000000E+0,2333,2333,1,7.754910272021429968820346692031E+0,2.450897279785700311796533079693E-1,6.287406716880498466269361220263E-1,6.285963707305035877870951207913E-1,6.288849867698929371842062011305E-1,1.009464295096464520535129236517E-1,1.009232615055788781243123726379E-1,1.009695997814173871606850849245E-1
4.00000000000000000000E+0,2339,2339,1,7.757478766584179025647251312426E+0,2.425212334158209743527486875735E-1,6.348088179477171628436999804517E-1,6.346647232757022217652589344819E-1,6.349529263419147376572302554366E-1,1.018235971489263687528917651637E-1,1.018004843038937648741554603570E-1,1.018467121950027467534172456159E-1
4.00000000000000000000E+0,2341,2341,1,7.758333467490910765752229176833E+0,2.416665325090892342477708231667E-1,6.368260834117827494875989898564E-1,6.366820628394467595972872152345E-1,6.369701175710464327116515771536E-1,1.021147735801922238191803688771E-1,1.020916799467527942604424868946E-1,1.021378693922893453212375621263E-1
4.00000000000000000000E+0,2347,2347,1,7.760893195851023513627976221463E+0,2.391068041489764863720237785372E-1,6.428610721378171579668983485205E-1,6.427172899168302581861348921643E-1,6.430048675363401536839949325053E-1,1.029846008871746564074910678066E-1,1.029615673651824692571006025272E-1,1.030076365201724003314423445863E-1
4.00000000000000000000E+0,2351,2351,1,7.762596048540069510570337587291E+0,2.374039514599304894296624127089E-1,6.468700655931916850035196371989E-1,6.467264556767122485871361762815E-1,6.470136884112767809759096963870E-1,1.035613555873927440134563335322E-1,1.035383642040880236281926778764E-1,1.035843490361938328732188378369E-1
4.00000000000000000000E+0,2357,2357,1,7.765144902936131113985749332017E+0,2.348550970638688860142506679833E-1,6.528614073926350566519888803293E-1,6.527180760894661940575499176699E-1,6.530047511790540164537341147434E-1,1.044217025750718046203100947207E-1,1.043987774970388259802124101521E-1,1.044446296497341046760491574180E-1
4.00000000000000000000E+0,2371,2371,1,7.771067086065405480131496299732E+0,2.289329139345945198685037002678E-1,6.667333224363004104335621110360E-1,6.665907356246183481499066177047E-1,6.668759207346196091154684764477E-1,1.064062265669887590603248687028E-1,1.063834706553240085391028579617E-1,1.064289843118447908605064686525E-1
4.00000000000000000000E+0,2377,2377,1,7.773594467360193923520449096924E+0,2.264055326398060764795509030763E-1,6.726301057794727637087637841269E-1,6.724878786291337501518186159633E-1,6.727723439807562870724872828355E-1,1.072466144862387615962446529083E-1,1.072239372670200228887480406721E-1,1.072692934674606806083618180725E-1
4.00000000000000000000E+0,2381,2381,1,7.775275846486862780798794478254E+0,2.247241535131372192012055217461E-1,6.765445485636641134390566325085E-1,6.764025747569512381353705641088E-1,6.766865331280675370952225103703E-1,1.078034120688295226067012206478E-1,1.077807893741074348451685246415E-1,1.078260364777266038038119075370E-1
4.00000000000000000000E+0,2383,2383,1,7.776115477098742122816819152343E+0,2.238845229012578771831808476571E-1,6.784966508989554646819089773899E-1,6.783548078399812958363540584506E-1,6.786385045681661100075469857500E-1,1.080807596453627658064797672431E-1,1.080581648314546375531780479961E-1,1.081033561494228157760247145741E-1
4.00000000000000000000E+0,2389,2389,1,7.778630147325809533638523666288E+0,2.213698526741904663614763337116E-1,6.843321023352485548987798425721E-1,6.841906678418189018492158047260E-1,6.844735469932882959731879480983E-1,1.089085462626358449997063083830E-1,1.088860375639817084648254176861E-1,1.089310565789444861759497693282E-1
4.00000000000000000000E+0,2393,2393,1,7.780303087908373323160439456746E+0,2.196969120916266768395605432538E-1,6.882047087141754459657724564211E-1,6.880635602138740381259700722611E-1,6.883458670793206679217306933765E-1,1.094568148138179710348522026103E-1,1.094343655845942926642926002188E-1,1.094792656120143240422555612890E-1
4.00000000000000000000E+0,2399,2399,1,7.782807262839694573422632058641E+0,2.171927371603054265773679413585E-1,6.939864492719192148539890453087E-1,6.938457502106476779722359377528E-1,6.941271577444410827471329425476E-1,1.102737496172017569092364725730E-1,1.102513926777106321980650690459E-1,1.102961080521311047666337119806E-1
4.00000000000000000000E+0,2401,7,4,7.783640596221253220421410973773E+0,2.163594037787467795785890262273E-1,6.959063261863910426816723137602E-1,6.957657823956891751806182687103E-1,6.960468792361099466051623295126E-1,2.763614659016113621596023075254E-2,2.763056525161596336401880035060E-2,2.764172829640457889342140893008E-2
4.00000000000000000000E+0,2411,2411,1,7.787796878181171049724695000570E+0,2.122031218188289502753049994304E-1,7.054490394147260677281213673010E-1,7.053093129492214106337277292567E-1,7.055887743705045177763123037071E-1,1.118875223655568585105017857330E-1,1.118653610935715951322554358407E-1,1.119096849841393186004305164759E-1
4.00000000000000000000E+0,2417,2417,1,7.790282380703483011685804711125E+0,2.097176192965169883141952888753E-1,7.111282200125419612616207522805E-1,7.109890167446969550352220591573E-1,7.112674313035093665183646163596E-1,1.126841383738479428101759228081E-1,1.126620804666316297659194880901E-1,1.127061975523942483369544457466E-1
4.00000000000000000000E+0,2423,2423,1,7.792761720816525732007401326503E+0,2.072382791834742679925986734971E-1,7.167715541772157677875025026695E-1,7.166328987242616341177884010337E-1,7.169102171818583736206340601980E-1,1.134737615406698870354447928833E-1,1.134518106754142314006442107123E-1,1.134957136014508002306638679968E-1
4.00000000000000000000E+0,2437,2437,1,7.798523053625206224918685517528E+0,2.014769463747937750813144824720E-1,7.297953338782570399338900705751E-1,7.296580524135440915373171857569E-1,7.299326217786849848397908998658E-1,1.152884175278683733264347115454E-1,1.152667306766541342052911865113E-1,1.153101053957558674888391092352E-1
4.00000000000000000000E+0,2441,2441,1,7.800163070392960069109342988957E+0,1.998369296070399308906570110431E-1,7.334783041070014981407616357437E-1,7.333414398273384124489895939352E-1,7.336151744995933261775908340297E-1,1.157996014358018513995424774126E-1,1.157779936677914817561411896460E-1,1.158212101689051324561062996548E-1
4.00000000000000000000E+0,2447,2447,1,7.802618063442671662546740809792E+0,1.973819365573283374532591902083E-1,7.389701091739769558599234243601E-1,7.388338911732128719926895636726E-1,7.391063328003513753107960741036E-1,1.165601871246445406557315378345E-1,1.165387010111174933797800190861E-1,1.165816741255176189354696337086E-1
4.00000000000000000000E+0,2459,2459,1,7.807510042216192565661766468012E+0,1.924899577838074343382335319880E-1,7.498332699541243550161869511962E-1,7.496984182405989701633773563632E-1,7.499681263077953353572860917882E-1,1.180586990531683431113776484561E-1,1.180374671093458563997810840739E-1,1.180799317275659781544855536916E-1
4.00000000000000000000E+0,2467,2467,1,7.810758116529356698507920042285E+0,1.892418834706433014920799577153E-1,7.569836365893184710308492935375E-1,7.568497502585292324925500360934E-1,7.571175268956726562399788652284E-1,1.190405995872719105580443836097E-1,1.190195450910802874987986770810E-1,1.190616547086469749425714842777E-1
4.00000000000000000000E+0,2473,2473,1,7.813187267521416204966374017645E+0,1.868127324785837950336259823552E-1,7.622969411095216077460244158627E-1,7.621638073807668604104923500404E-1,7.624300783116336128593058294942E-1,1.197678773339025435984206949989E-1,1.197469600991156697212309201698E-1,1.197887951144040905279034240771E-1
4.00000000000000000000E+0,2477,2477,1,7.814803429489359557548091850033E+0,1.851965705106404424519081499671E-1,7.658151609865471915718191657072E-1,7.656825425708730705470055925352E-1,7.659477825390500502922562105653E-1,1.202483193108141822935119513985E-1,1.202274955632483435867120967502E-1,1.202691435509249625079240168858E-1
4.00000000000000000000E+0,2503,2503,1,7.825245291431774214404348921888E+0,1.747547085682257855956510781119E-1,7.881996111657356541576923078707E-1,7.880706058991091534480872057241E-1,7.883286173510186756260569955157E-1,1.232831582024029954276573281082E-1,1.232629803483807940940352067161E-1,1.233033362001132620406684721118E-1
4.00000000000000000000E+0,2521,2521,1,7.832410927187919824895716383514E+0,1.675890728120801751042836164864E-1,8.031835500281773532015860071870E-1,8.030573118883950009862997881682E-1,8.033097875237027791825009602545E-1,1.252921457231559693262301811885E-1,1.252724532787516040655402992426E-1,1.253118380670598541150807767243E-1
4.00000000000000000000E+0,2531,2531,1,7.836369760545124053055900987839E+0,1.636302394548759469440990121605E-1,8.113182536028226927037605379734E-1,8.111936457583129037003854965330E-1,8.114428599267730986862404288565E-1,1.263746874896790475650351584827E-1,1.263552779948984751619037278401E-1,1.263940967476102504569562517173E-1
